route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
6,1,1268,"HOBOKEN",0,"1856",314
6,1,1269,"HOBOKEN",0,"1858",315
6,1,1270,"HOBOKEN",0,"1862",316
6,1,1271,"HOBOKEN",0,"1866",317
6,1,1272,"HOBOKEN",0,"1868",318
6,1,1273,"HOBOKEN",0,"1870",319
6,1,1274,"HOBOKEN",0,"1872",320
6,1,1275,"HOBOKEN",0,"1874",321
6,1,1276,"HOBOKEN",0,"1876",322
6,1,1277,"HOBOKEN",0,"1878",323
6,1,1278,"HOBOKEN",0,"1880",324
6,1,1279,"HOBOKEN",0,"1882",325
6,1,1280,"HOBOKEN",0,"1784",326
6,1,1281,"HOBOKEN",0,"1704",327
6,1,1282,"HOBOKEN",0,"1706",328
6,1,1283,"HOBOKEN",0,"1708",329
6,1,1284,"HOBOKEN",0,"1710",330
6,1,1285,"HOBOKEN",0,"1712",331
6,1,1286,"HOBOKEN",0,"1714",332
6,1,1287,"HOBOKEN",0,"1716",333
6,1,1288,"HOBOKEN",0,"1718",334
6,1,1289,"HOBOKEN",0,"1720",335
6,1,1290,"HOBOKEN",0,"1722",336
6,1,1291,"HOBOKEN",0,"1724",337
6,1,1292,"HOBOKEN",0,"1726",338
6,1,1293,"HOBOKEN",0,"1728",339
6,1,1294,"HOBOKEN",0,"1730",340
6,1,1295,"HOBOKEN",0,"1732",341
6,7,1296,"HOBOKEN",0,"1254",342
6,7,1297,"HOBOKEN",0,"1278",343
6,7,1298,"HOBOKEN",0,"1152",344
6,7,1299,"HOBOKEN",0,"1154",345
6,7,1300,"HOBOKEN",0,"1156",346
6,7,1301,"HOBOKEN",0,"1252",347
6,7,1302,"HOBOKEN",0,"1264",348
6,7,1303,"HOBOKEN",0,"1266",349
6,7,1304,"HOBOKEN",0,"1168",350
6,7,1305,"HOBOKEN",0,"1272",351
6,7,1306,"HOBOKEN",0,"1202",352
6,7,1307,"HOBOKEN",0,"1204",353
6,7,1308,"HOBOKEN",0,"1206",354
6,7,1309,"HOBOKEN",0,"1208",355
6,7,1310,"HOBOKEN",0,"1210",356
6,7,1311,"HOBOKEN",0,"1212",357
6,7,1312,"HOBOKEN",0,"1220",358
6,7,1313,"HOBOKEN",0,"1234",359
6,7,1314,"HOBOKEN",0,"1148",360
6,7,1315,"HOBOKEN",0,"1158",361
6,7,1316,"HOBOKEN",0,"1146",362
6,7,1317,"HOBOKEN",0,"1150",363
6,7,1318,"HOBOKEN",0,"1162",364
6,7,1319,"HOBOKEN",0,"1178",365
6,7,1320,"HOBOKEN",0,"1160",366
6,7,1321,"HOBOKEN",0,"1174",367
6,7,1322,"HOBOKEN",0,"1100",368
6,7,1323,"HOBOKEN",0,"1102",369
6,7,1324,"HOBOKEN",0,"1110",370
6,7,1325,"HOBOKEN",0,"1112",371
6,7,1326,"HOBOKEN",0,"1114",372
6,7,1327,"HOBOKEN",0,"1116",373
6,7,1328,"HOBOKEN",0,"1118",374
6,7,1329,"HOBOKEN",0,"1120",375
6,7,1330,"HOBOKEN",0,"1122",376
6,7,1331,"HOBOKEN",0,"1124",377
6,7,1332,"HOBOKEN",0,"1126",378
6,7,1333,"HOBOKEN",0,"1128",379
6,7,1334,"HOBOKEN",0,"1130",380
6,7,1335,"HOBOKEN",0,"1132",381
6,7,1336,"HOBOKEN",0,"1134",382
6,7,1337,"HOBOKEN",0,"1136",383
6,7,1338,"HOBOKEN",0,"1274",384
6,7,1339,"HOBOKEN",0,"1276",385
6,7,1340,"HOBOKEN",0,"1182",386
6,7,1341,"HOBOKEN",0,"1184",387
6,7,1342,"HOBOKEN",0,"1186",388
6,8,1343,"HOBOKEN",0,"1792",389
6,8,1344,"HOBOKEN",0,"1790",390
6,8,1345,"HOBOKEN",0,"1794",391
6,11,1346,"HOBOKEN",0,"1786",392
6,11,1347,"HOBOKEN",0,"1752",393
6,11,1348,"HOBOKEN",0,"1854",394
6,11,1349,"HOBOKEN",0,"1784",395
6,11,1350,"HOBOKEN",0,"1706",396
6,11,1351,"HOBOKEN",0,"1708",397
6,11,1352,"HOBOKEN",0,"1710",398
6,11,1353,"HOBOKEN",0,"1712",399
6,11,1354,"HOBOKEN",0,"1714",400
6,11,1355,"HOBOKEN",0,"1716",401
6,11,1356,"HOBOKEN",0,"1718",402
6,11,1357,"HOBOKEN",0,"1720",403
6,11,1358,"HOBOKEN",0,"1722",404
6,11,1359,"HOBOKEN",0,"1724",405
6,11,1360,"HOBOKEN",0,"1726",406
6,11,1361,"HOBOKEN",0,"1728",407
6,11,1362,"HOBOKEN",0,"1730",408
6,11,1363,"HOBOKEN",0,"1732",409
6,11,1364,"HOBOKEN",0,"1856",410
6,11,1365,"HOBOKEN",0,"1858",411
6,11,1366,"HOBOKEN",0,"1862",412
6,11,1367,"HOBOKEN",0,"1866",413
6,11,1368,"HOBOKEN",0,"1868",414
6,11,1369,"HOBOKEN",0,"1870",415
6,11,1370,"HOBOKEN",0,"1872",416
6,11,1371,"HOBOKEN",0,"1874",417
6,11,1372,"HOBOKEN",0,"1876",418
6,11,1373,"HOBOKEN",0,"1878",419
6,11,1374,"HOBOKEN",0,"1880",420
6,11,1375,"HOBOKEN",0,"1882",421
6,11,1376,"HOBOKEN",0,"1704",422
6,7,1377,"SUFFERN",1,"1133",423
6,3,1378,"RIDGEWOOD",1,"1801",424
6,1,1379,"RIDGEWOOD",1,"1835",425
6,1,1380,"RIDGEWOOD",1,"1837",426
6,1,1381,"RIDGEWOOD",1,"1839",427
6,1,1382,"WALDWICK",1,"1855",428
6,1,1383,"WALDWICK",1,"1857",429
6,1,1384,"WALDWICK",1,"1859",430
6,1,1385,"WALDWICK",1,"1863",431
6,1,1386,"WALDWICK",1,"1867",432
6,1,1387,"WALDWICK",1,"1869",433
6,1,1388,"WALDWICK",1,"1871",434
6,1,1389,"WALDWICK",1,"1873",435
6,1,1390,"WALDWICK",1,"1875",436
6,1,1391,"WALDWICK",1,"1877",437
6,1,1392,"WALDWICK",1,"1879",438
6,1,1393,"WALDWICK",1,"1881",439
6,1,1394,"WALDWICK",1,"1883",440
6,1,1395,"SUFFERN",1,"1789",441
6,1,1396,"SUFFERN",1,"1787",442
6,15,1397,"SUFFERN",1,"1701",443
6,1,1398,"SUFFERN",1,"1705",444
6,1,1399,"SUFFERN",1,"1707",445
6,1,1400,"SUFFERN",1,"1709",446
6,1,1401,"SUFFERN",1,"1711",447
6,1,1402,"SUFFERN",1,"1713",448
6,1,1403,"SUFFERN",1,"1715",449
6,1,1404,"SUFFERN",1,"1717",450
6,1,1405,"SUFFERN",1,"1719",451
6,1,1406,"SUFFERN",1,"1721",452
6,1,1407,"SUFFERN",1,"1723",453
6,1,1408,"SUFFERN",1,"1725",454
6,1,1409,"SUFFERN",1,"1727",455
6,1,1410,"SUFFERN",1,"1729",456
6,1,1411,"SUFFERN",1,"1731",457
6,1,1412,"SUFFERN",1,"1733",458
6,7,1413,"WALDWICK",1,"1245",459
6,7,1414,"RIDGEWOOD",1,"1351",460
6,7,1415,"RIDGEWOOD",1,"1353",461
6,7,1416,"WALDWICK",1,"1247",462
6,7,1417,"RIDGEWOOD",1,"1319",463
6,7,1418,"SUFFERN",1,"1117",464
6,7,1419,"SUFFERN",1,"1171",465
6,7,1420,"WALDWICK",1,"1271",466
6,7,1421,"SUFFERN",1,"1165",467
6,7,1422,"SUFFERN",1,"1167",468
6,7,1423,"SUFFERN",1,"1169",469
6,7,1424,"WALDWICK",1,"1249",470
6,7,1425,"WALDWICK",1,"1263",471
6,7,1426,"WALDWICK",1,"1269",472
6,7,1427,"WALDWICK",1,"1281",473
6,7,1428,"WALDWICK",1,"1207",474
6,7,1429,"WALDWICK",1,"1211",475
6,7,1430,"WALDWICK",1,"1213",476
6,7,1431,"WALDWICK",1,"1215",477
6,7,1432,"WALDWICK",1,"1221",478
6,7,1433,"WALDWICK",1,"1223",479
6,7,1434,"WALDWICK",1,"1225",480
6,7,1435,"SUFFERN",1,"1159",481
6,7,1436,"SUFFERN",1,"1147",482
6,7,1437,"SUFFERN",1,"1103",483
6,7,1438,"SUFFERN",1,"1155",484
6,7,1439,"SUFFERN",1,"1157",485
6,7,1440,"SUFFERN",1,"1161",486
6,7,1441,"SUFFERN",1,"1173",487
6,7,1442,"SUFFERN",1,"1175",488
6,7,1443,"SUFFERN",1,"1177",489
6,7,1444,"SUFFERN",1,"1179",490
6,7,1445,"SUFFERN",1,"1183",491
6,7,1446,"SUFFERN",1,"1111",492
6,16,1447,"SUFFERN",1,"1101",493
6,7,1448,"SUFFERN",1,"1105",494
6,7,1449,"SUFFERN",1,"1107",495
6,7,1450,"SUFFERN",1,"1109",496
6,7,1451,"SUFFERN",1,"1113",497
6,7,1452,"SUFFERN",1,"1115",498
6,7,1453,"SUFFERN",1,"1125",499
6,7,1454,"SUFFERN",1,"1127",500
6,7,1455,"SUFFERN",1,"1129",501
6,7,1456,"SUFFERN",1,"1131",502
6,7,1457,"RIDGEWOOD",1,"1357",503
6,8,1458,"SUFFERN",1,"1795",504
6,8,1459,"SUFFERN",1,"1793",505
6,11,1460,"SUFFERN",1,"1701",506
6,11,1461,"RIDGEWOOD",1,"1837",507
6,11,1462,"RIDGEWOOD",1,"1839",508
6,11,1463,"WALDWICK",1,"1855",509
6,11,1464,"WALDWICK",1,"1857",510
6,11,1465,"WALDWICK",1,"1859",511
6,11,1466,"WALDWICK",1,"1863",512
6,11,1467,"WALDWICK",1,"1867",513
6,11,1468,"WALDWICK",1,"1869",514
6,11,1469,"WALDWICK",1,"1871",515
6,11,1470,"WALDWICK",1,"1873",516
6,11,1471,"WALDWICK",1,"1875",517
6,11,1472,"WALDWICK",1,"1877",518
6,11,1473,"WALDWICK",1,"1879",519
6,11,1474,"WALDWICK",1,"1881",520
6,11,1475,"WALDWICK",1,"1883",521
6,11,1476,"SUFFERN",1,"1789",522
6,11,1477,"SUFFERN",1,"1705",523
6,11,1478,"SUFFERN",1,"1707",524
6,11,1479,"SUFFERN",1,"1709",525
6,11,1480,"SUFFERN",1,"1711",526
6,11,1481,"SUFFERN",1,"1713",527
6,11,1482,"SUFFERN",1,"1715",528
6,11,1483,"SUFFERN",1,"1717",529
6,11,1484,"SUFFERN",1,"1719",530
6,11,1485,"SUFFERN",1,"1721",531
6,11,1486,"SUFFERN",1,"1723",532
6,11,1487,"SUFFERN",1,"1725",533
6,11,1488,"SUFFERN",1,"1727",534
6,11,1489,"SUFFERN",1,"1729",535
6,11,1490,"SUFFERN",1,"1731",536
6,11,1491,"SUFFERN",1,"1733",537
6,8,1492,"SUFFERN",1,"1797",538
6,11,1493,"RIDGEWOOD",1,"1801",539
6,11,1494,"RIDGEWOOD",1,"1835",540
6,11,1495,"SUFFERN",1,"1787",541
7,6,1496,"HOBOKEN",0,"0088",542
7,6,1497,"HOBOKEN",0,"0094",543
7,1,1498,"HOBOKEN",0,"0080",544
7,1,1499,"HOBOKEN",0,"0072",545
7,1,1500,"HOBOKEN",0,"0078",546
7,1,1501,"HOBOKEN",0,"0074",547
7,1,1502,"HOBOKEN",0,"0076",548
7,1,1503,"HOBOKEN",0,"0070",549
7,1,1504,"HOBOKEN",0,"0082",550
7,7,1505,"HOBOKEN",0,"0066",551
7,7,1506,"HOBOKEN",0,"0044",552
7,7,1507,"HOBOKEN",0,"0046",553
7,7,1508,"HOBOKEN",0,"0048",554
7,7,1509,"HOBOKEN",0,"0054",555
7,7,1510,"HOBOKEN",0,"0056",556
7,7,1511,"HOBOKEN",0,"0058",557
7,7,1512,"HOBOKEN",0,"0064",558
7,7,1513,"HOBOKEN",0,"0052",559
7,7,1514,"HOBOKEN",0,"0068",560
7,7,1515,"HOBOKEN",0,"0042",561
7,7,1516,"HOBOKEN",0,"0062",562
7,7,1517,"HOBOKEN",0,"0050",563
7,8,1518,"HOBOKEN",0,"0094",564
7,11,1519,"HOBOKEN",0,"0080",565
7,11,1520,"HOBOKEN",0,"0072",566
7,11,1521,"HOBOKEN",0,"0078",567
7,11,1522,"HOBOKEN",0,"0074",568
7,11,1523,"HOBOKEN",0,"0076",569
7,11,1524,"HOBOKEN",0,"0070",570
7,11,1525,"HOBOKEN",0,"0082",571
7,6,1526,"PORT JERVIS",1,"0093",572
7,15,1527,"PORT JERVIS",1,"0069",573
7,1,1528,"PORT JERVIS",1,"0077",574
7,1,1529,"PORT JERVIS",1,"0079",575
7,1,1530,"PORT JERVIS",1,"0075",576
7,1,1531,"PORT JERVIS",1,"0071",577
7,1,1532,"PORT JERVIS",1,"0073",578
7,1,1533,"PORT JERVIS",1,"0081",579
7,7,1534,"MIDDLETOWN NY",1,"0049",580
7,7,1535,"PORT JERVIS",1,"0059",581
7,7,1536,"MIDDLETOWN NY",1,"0047",582
7,7,1537,"PORT JERVIS",1,"0051",583
7,7,1538,"PORT JERVIS",1,"0053",584
7,7,1539,"PORT JERVIS",1,"0055",585
7,7,1540,"PORT JERVIS",1,"0065",586
7,7,1541,"PORT JERVIS",1,"0043",587
7,7,1542,"PORT JERVIS",1,"0061",588
7,7,1543,"PORT JERVIS",1,"0063",589
7,7,1544,"PORT JERVIS",1,"0057",590
7,7,1545,"PORT JERVIS",1,"0045",591
7,16,1546,"PORT JERVIS",1,"0041",592
7,7,1547,"PORT JERVIS",1,"0067",593
7,8,1548,"PORT JERVIS",1,"0093",594
7,11,1549,"PORT JERVIS",1,"0069",595
7,11,1550,"PORT JERVIS",1,"0077",596
7,11,1551,"PORT JERVIS",1,"0079",597
7,11,1552,"PORT JERVIS",1,"0075",598
7,11,1553,"PORT JERVIS",1,"0071",599
7,11,1554,"PORT JERVIS",1,"0073",600
7,11,1555,"PORT JERVIS",1,"0081",601
8,6,1556,"HOBOKEN",0,"0952",602
8,6,1557,"HOBOKEN",0,"0954",603
8,6,1558,"HOBOKEN",0,"0956",604
8,6,1559,"HOBOKEN",0,"0962",605
8,6,1560,"HOBOKEN",0,"0964",606
8,6,1561,"HOBOKEN",0,"0966",607
8,6,1562,"NEW YORK PENN STATION",0,"8906",608
8,6,1563,"NEW YORK PENN STATION",0,"8908",609
8,1,1564,"NEW YORK PENN STATION",0,"6942",610
8,1,1565,"NEW YORK PENN STATION",0,"6912",611
8,1,1566,"NEW YORK PENN STATION",0,"6924",612
8,1,1567,"NEW YORK PENN STATION",0,"6928",613
8,1,1568,"NEW YORK PENN STATION",0,"6936",614
8,1,1569,"NEW YORK PENN STATION",0,"6940",615
8,1,1570,"NEW YORK PENN STATION",0,"6922",616
8,1,1571,"NEW YORK PENN STATION",0,"6930",617
8,1,1572,"NEW YORK PENN STATION",0,"6934",618
8,1,1573,"NEW YORK PENN STATION",0,"6908",619
8,1,1574,"NEW YORK PENN STATION",0,"6916",620
8,1,1575,"NEW YORK PENN STATION",0,"6920",621
8,1,1576,"NEW YORK PENN STATION",0,"6932",622
8,1,1577,"NEW YORK PENN STATION",0,"6944",623
8,1,1578,"NEW YORK PENN STATION",0,"6910",624
8,1,1579,"NEW YORK PENN STATION",0,"6914",625
8,1,1580,"NEW YORK PENN STATION",0,"6918",626
8,1,1581,"NEW YORK PENN STATION",0,"6926",627
8,1,1582,"NEW YORK PENN STATION",0,"6938",628
8,7,1583,"NEW YORK PENN STATION",0,"6614",629
8,7,1584,"HOBOKEN",0,"0308",630
8,7,1585,"HOBOKEN",0,"0312",631
8,7,1586,"HOBOKEN",0,"0330",632
8,7,1587,"HOBOKEN",0,"0334",633
8,7,1588,"NEW YORK PENN STATION",0,"6332",634
8,7,1589,"NEW YORK PENN STATION",0,"6620",635
8,7,1590,"NEW YORK PENN STATION",0,"6628",636
8,7,1591,"NEW YORK PENN STATION",0,"6616",637
8,7,1592,"NEW YORK PENN STATION",0,"6612",638
8,7,1593,"NEW YORK PENN STATION",0,"6632",639
8,7,1594,"HOBOKEN",0,"0336",640
8,7,1595,"NEW YORK PENN STATION",0,"6656",641
8,7,1596,"NEW YORK PENN STATION",0,"6606",642
8,7,1597,"NEW YORK PENN STATION",0,"6610",643
8,7,1598,"NEW YORK PENN STATION",0,"6624",644
8,7,1599,"NEW YORK PENN STATION",0,"6666",645
8,7,1600,"NEW YORK PENN STATION",0,"6668",646
8,7,1601,"NEW YORK PENN STATION",0,"6672",647
8,7,1602,"HOBOKEN",0,"0626",648
8,7,1603,"NEW YORK PENN STATION",0,"6648",649
8,7,1604,"HOBOKEN",0,"0858",650
8,7,1605,"HOBOKEN",0,"0608",651
8,7,1606,"NEW YORK PENN STATION",0,"6654",652
8,7,1607,"NEW YORK PENN STATION",0,"6640",653
8,7,1608,"NEW YORK PENN STATION",0,"6644",654
8,7,1609,"NEW YORK PENN STATION",0,"6662",655
8,7,1610,"NEW YORK PENN STATION",0,"6670",656
8,7,1611,"NEW YORK PENN STATION",0,"6674",657
8,7,1612,"NEW YORK PENN STATION",0,"6676",658
8,7,1613,"HOBOKEN",0,"0852",659
8,7,1614,"HOBOKEN",0,"0600",660
8,7,1615,"NEW YORK PENN STATION",0,"6602",661
8,7,1616,"NEW YORK PENN STATION",0,"6604",662
8,7,1617,"NEW YORK PENN STATION",0,"6650",663
8,7,1618,"NEW YORK PENN STATION",0,"6658",664
8,7,1619,"HOBOKEN",0,"0872",665
8,7,1620,"HOBOKEN",0,"0880",666
8,7,1621,"HOBOKEN",0,"0674",667
8,7,1622,"NEW YORK PENN STATION",0,"6636",668
8,7,1623,"NEW YORK PENN STATION",0,"6664",669
8,7,1624,"HOBOKEN",0,"0660",670
8,7,1625,"HOBOKEN",0,"0682",671
8,7,1626,"HOBOKEN",0,"0884",672
8,7,1627,"HOBOKEN",0,"0808",673
8,7,1628,"HOBOKEN",0,"0854",674
8,7,1629,"HOBOKEN",0,"0882",675
8,7,1630,"NEW YORK PENN STATION",0,"6318",676
8,7,1631,"NEW YORK PENN STATION",0,"6314",677
8,7,1632,"NEW YORK PENN STATION",0,"6324",678
8,7,1633,"NEW YORK PENN STATION",0,"6320",679
8,7,1634,"NEW YORK PENN STATION",0,"6328",680
8,7,1635,"SUMMIT",0,"MNEBUS684",681
8,8,1636,"HOBOKEN",0,"0952",682
8,8,1637,"HOBOKEN",0,"0954",683
8,8,1638,"HOBOKEN",0,"0956",684
8,8,1639,"HOBOKEN",0,"0962",685
8,8,1640,"HOBOKEN",0,"0964",686
8,8,1641,"HOBOKEN",0,"0966",687
8,8,1642,"HOBOKEN",0,"0984",688
8,8,1643,"HOBOKEN",0,"0988",689
8,8,1644,"NEW YORK PENN STATION",0,"8908",690
8,8,1645,"HOBOKEN",0,"0982",691
8,8,1646,"HOBOKEN",0,"0986",692
8,11,1647,"NEW YORK PENN STATION",0,"6924",693
8,11,1648,"NEW YORK PENN STATION",0,"6928",694
8,11,1649,"NEW YORK PENN STATION",0,"6936",695
8,11,1650,"NEW YORK PENN STATION",0,"6940",696
8,11,1651,"NEW YORK PENN STATION",0,"6922",697
8,11,1652,"NEW YORK PENN STATION",0,"6930",698
8,11,1653,"NEW YORK PENN STATION",0,"6934",699
8,11,1654,"NEW YORK PENN STATION",0,"6942",700
8,11,1655,"NEW YORK PENN STATION",0,"6916",701
8,11,1656,"NEW YORK PENN STATION",0,"6920",702
8,11,1657,"NEW YORK PENN STATION",0,"6932",703
8,11,1658,"NEW YORK PENN STATION",0,"6944",704
8,11,1659,"NEW YORK PENN STATION",0,"6914",705
8,11,1660,"NEW YORK PENN STATION",0,"6918",706
8,11,1661,"NEW YORK PENN STATION",0,"6926",707
8,11,1662,"NEW YORK PENN STATION",0,"6938",708
8,8,1663,"NEW YORK PENN STATION",0,"8906",709
8,11,1664,"NEW YORK PENN STATION",0,"6912",710
8,11,1665,"NEW YORK PENN STATION",0,"6908",711
8,11,1666,"NEW YORK PENN STATION",0,"6910",712
8,7,1667,"DOVER",1,"6683",713
8,7,1668,"DOVER",1,"6601",714
8,6,1669,"SUMMIT",1,"0955",715
8,6,1670,"SUMMIT",1,"0951",716
8,6,1671,"SUMMIT",1,"0953",717
8,6,1672,"SUMMIT",1,"0961",718
8,6,1673,"SUMMIT",1,"0963",719
8,6,1674,"SUMMIT",1,"0965",720
8,6,1675,"DOVER",1,"8933",721
8,6,1676,"DOVER",1,"8911",722
8,3,1677,"DOVER",1,"6907",723
8,3,1678,"DOVER",1,"6909",724
8,1,1679,"DOVER",1,"6917",725
8,1,1680,"DOVER",1,"6921",726
8,1,1681,"DOVER",1,"6929",727
8,1,1682,"DOVER",1,"6941",728
8,1,1683,"DOVER",1,"6945",729
8,1,1684,"DOVER",1,"6915",730
8,1,1685,"DOVER",1,"6923",731
8,1,1686,"DOVER",1,"6927",732
8,1,1687,"DOVER",1,"6939",733
8,1,1688,"DOVER",1,"6913",734
8,1,1689,"DOVER",1,"6925",735
8,1,1690,"DOVER",1,"6933",736
8,1,1691,"DOVER",1,"6937",737
8,1,1692,"DOVER",1,"6919",738
8,1,1693,"DOVER",1,"6931",739
8,1,1694,"DOVER",1,"6935",740
8,1,1695,"DOVER",1,"6943",741
8,7,1696,"DOVER",1,"6655",742
8,7,1697,"SUMMIT",1,"0337",743
8,7,1698,"SUMMIT",1,"6307",744
8,7,1699,"SUMMIT",1,"6317",745
8,7,1700,"SUMMIT",1,"0339",746
8,7,1701,"SUMMIT",1,"6341",747
8,7,1702,"SUMMIT",1,"6343",748
8,7,1703,"DOVER",1,"6641",749
8,7,1704,"DOVER",1,"6659",750
8,7,1705,"SUMMIT",1,"0301",751
8,7,1706,"DOVER",1,"6653",752
8,7,1707,"DOVER",1,"6639",753
8,7,1708,"DOVER",1,"6663",754
8,7,1709,"DOVER",1,"6643",755
8,7,1710,"DOVER",1,"6647",756
8,7,1711,"DOVER",1,"6651",757
8,7,1712,"HACKETTSTOWN",1,"0877",758
8,7,1713,"DOVER",1,"6667",759
8,7,1714,"DOVER",1,"6617",760
8,7,1715,"DOVER",1,"0643",761
8,7,1716,"LAKE HOPATCONG",1,"0807",762
8,7,1717,"DOVER",1,"6621",763
8,7,1718,"DOVER",1,"6625",764
8,7,1719,"DOVER",1,"6627",765
8,7,1720,"DOVER",1,"6675",766
8,7,1721,"DOVER",1,"6679",767
8,7,1722,"DOVER",1,"0645",768
8,7,1723,"MOUNT OLIVE",1,"0853",769
8,7,1724,"DOVER",1,"6607",770
8,7,1725,"DOVER",1,"6619",771
8,7,1726,"DOVER",1,"6631",772
8,7,1727,"DOVER",1,"0609",773
8,7,1728,"DOVER",1,"0665",774
8,7,1729,"HACKETTSTOWN",1,"0881",775
8,7,1730,"DOVER",1,"6635",776
8,7,1731,"DOVER",1,"6671",777
8,7,1732,"DOVER",1,"0607",778
8,7,1733,"DOVER",1,"0657",779
8,7,1734,"DOVER",1,"6611",780
8,7,1735,"DOVER",1,"6613",781
8,7,1736,"DOVER",1,"6677",782
8,7,1737,"HACKETTSTOWN",1,"0871",783
8,7,1738,"HACKETTSTOWN",1,"0851",784
8,7,1739,"SUMMIT",1,"6339",785
8,7,1740,"SUMMIT",1,"6363",786
8,7,1741,"SUMMIT",1,"6305",787
8,7,1742,"SUMMIT",1,"6315",788
8,7,1743,"SUMMIT",1,"0309",789
8,7,1744,"SUMMIT",1,"6355",790
8,7,1745,"SUMMIT",1,"6359",791
8,8,1746,"SUMMIT",1,"0955",792
8,8,1747,"SUMMIT",1,"0953",793
8,8,1748,"SUMMIT",1,"0961",794
8,8,1749,"SUMMIT",1,"0963",795
8,8,1750,"SUMMIT",1,"0965",796
8,8,1751,"DOVER",1,"8933",797
8,8,1752,"DOVER",1,"8911",798
8,8,1753,"HACKETTSTOWN",1,"0987",799
8,8,1754,"HACKETTSTOWN",1,"0989",800
8,8,1755,"HACKETTSTOWN",1,"0983",801
8,8,1756,"HACKETTSTOWN",1,"0985",802
8,11,1757,"DOVER",1,"6917",803
8,11,1758,"DOVER",1,"6921",804
8,11,1759,"DOVER",1,"6929",805
8,11,1760,"DOVER",1,"6941",806
8,11,1761,"DOVER",1,"6945",807
8,11,1762,"DOVER",1,"6915",808
8,11,1763,"DOVER",1,"6923",809
8,11,1764,"DOVER",1,"6927",810
8,11,1765,"DOVER",1,"6939",811
8,11,1766,"DOVER",1,"6913",812
8,11,1767,"DOVER",1,"6925",813
8,11,1768,"DOVER",1,"6933",814
8,11,1769,"DOVER",1,"6937",815
8,11,1770,"DOVER",1,"6919",816
8,11,1771,"DOVER",1,"6931",817
8,11,1772,"DOVER",1,"6935",818
8,11,1773,"DOVER",1,"6943",819
8,8,1774,"SUMMIT",1,"0951",820
8,11,1775,"DOVER",1,"6907",821
8,11,1776,"DOVER",1,"6909",822
9,6,1777,"NEW YORK PENN STATION",0,"8404",823
9,6,1778,"NEW YORK PENN STATION",0,"8406",824
9,3,1779,"SUMMIT",0,"0746",825
9,1,1780,"SUMMIT",0,"0710",826
9,1,1781,"SUMMIT",0,"0712",827
9,1,1782,"SUMMIT",0,"0714",828
9,1,1783,"SUMMIT",0,"0716",829
9,1,1784,"SUMMIT",0,"0718",830
9,1,1785,"SUMMIT",0,"0720",831
9,1,1786,"SUMMIT",0,"0722",832
9,1,1787,"SUMMIT",0,"0724",833
9,1,1788,"SUMMIT",0,"0726",834
9,1,1789,"SUMMIT",0,"0728",835
9,1,1790,"SUMMIT",0,"0730",836
9,1,1791,"SUMMIT",0,"0732",837
9,1,1792,"SUMMIT",0,"0734",838
9,1,1793,"SUMMIT",0,"0736",839
9,1,1794,"SUMMIT",0,"0738",840
9,1,1795,"SUMMIT",0,"0740",841
9,1,1796,"SUMMIT",0,"0742",842
9,1,1797,"SUMMIT",0,"0744",843
9,7,1798,"HOBOKEN",0,"0434",844
9,7,1799,"NEW YORK PENN STATION",0,"6410",845
9,7,1800,"NEW YORK PENN STATION",0,"6406",846
9,7,1801,"HOBOKEN",0,"0400",847
9,7,1802,"HOBOKEN",0,"0404",848
9,7,1803,"HOBOKEN",0,"0408",849
9,7,1804,"HOBOKEN",0,"0412",850
9,7,1805,"HOBOKEN",0,"0416",851
9,7,1806,"HOBOKEN",0,"0414",852
9,7,1807,"HOBOKEN",0,"0432",853
9,7,1808,"HOBOKEN",0,"0402",854
9,7,1809,"HOBOKEN",0,"0480",855
9,7,1810,"HOBOKEN",0,"0430",856
9,7,1811,"HOBOKEN",0,"0418",857
9,7,1812,"HOBOKEN",0,"0420",858
9,7,1813,"HOBOKEN",0,"0422",859
9,7,1814,"HOBOKEN",0,"0424",860
9,7,1815,"HOBOKEN",0,"0426",861
9,7,1816,"HOBOKEN",0,"0428",862
9,7,1817,"HOBOKEN",0,"0438",863
9,7,1818,"HOBOKEN",0,"0440",864
9,7,1819,"HOBOKEN",0,"0442",865
9,8,1820,"NEW YORK PENN STATION",0,"8404",866
9,8,1821,"NEW YORK PENN STATION",0,"8406",867
9,11,1822,"SUMMIT",0,"0710",868
9,11,1823,"SUMMIT",0,"0712",869
9,11,1824,"SUMMIT",0,"0714",870
9,11,1825,"SUMMIT",0,"0716",871
9,11,1826,"SUMMIT",0,"0718",872
9,11,1827,"SUMMIT",0,"0720",873
9,11,1828,"SUMMIT",0,"0722",874
9,11,1829,"SUMMIT",0,"0724",875
9,11,1830,"SUMMIT",0,"0726",876
9,11,1831,"SUMMIT",0,"0728",877
9,11,1832,"SUMMIT",0,"0730",878
9,11,1833,"SUMMIT",0,"0732",879
9,11,1834,"SUMMIT",0,"0734",880
9,11,1835,"SUMMIT",0,"0736",881
9,11,1836,"SUMMIT",0,"0738",882
9,11,1837,"SUMMIT",0,"0740",883
9,11,1838,"SUMMIT",0,"0742",884
9,11,1839,"SUMMIT",0,"0744",885
9,6,1840,"PEAPACK",1,"8431",886
9,6,1841,"PEAPACK",1,"8433",887
9,3,1842,"GLADSTONE",1,"0745",888
9,3,1843,"GLADSTONE",1,"0707",889
9,3,1844,"GLADSTONE",1,"0709",890
