trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
486,14:54:00,14:54:00,37001,17,0,0,10.0589
487,14:36:00,14:36:00,38579,1,0,0,0.0000
487,14:38:00,14:38:00,38578,2,0,0,0.5945
487,14:40:00,14:40:00,9878,3,0,0,1.2928
487,14:43:00,14:43:00,17699,4,0,0,2.4532
487,14:46:00,14:46:00,38442,5,0,0,3.7354
487,14:47:00,14:47:00,38441,6,0,0,4.2866
487,14:53:00,14:53:00,37378,7,0,0,5.7271
487,14:55:00,14:55:00,37377,8,0,0,6.0201
487,14:57:00,14:57:00,37376,9,0,0,6.3670
487,14:59:00,14:59:00,36994,10,0,0,6.6161
487,15:01:00,15:01:00,36995,11,0,0,6.9106
487,15:03:00,15:03:00,36996,12,0,0,7.3184
487,15:04:00,15:04:00,36997,13,0,0,7.5958
487,15:07:00,15:07:00,36998,14,0,0,8.2771
487,15:10:00,15:10:00,36999,15,0,0,9.1502
487,15:12:00,15:12:00,37000,16,0,0,9.4917
487,15:14:00,15:14:00,37001,17,0,0,10.0589
488,14:56:00,14:56:00,38579,1,0,0,0.0000
488,14:58:00,14:58:00,38578,2,0,0,0.5945
488,15:00:00,15:00:00,9878,3,0,0,1.2928
488,15:03:00,15:03:00,17699,4,0,0,2.4532
488,15:06:00,15:06:00,38442,5,0,0,3.7354
488,15:07:00,15:07:00,38441,6,0,0,4.2866
488,15:13:00,15:13:00,37378,7,0,0,5.7271
488,15:15:00,15:15:00,37377,8,0,0,6.0201
488,15:17:00,15:17:00,37376,9,0,0,6.3670
488,15:19:00,15:19:00,36994,10,0,0,6.6161
488,15:21:00,15:21:00,36995,11,0,0,6.9106
488,15:23:00,15:23:00,36996,12,0,0,7.3184
488,15:24:00,15:24:00,36997,13,0,0,7.5958
488,15:27:00,15:27:00,36998,14,0,0,8.2771
488,15:30:00,15:30:00,36999,15,0,0,9.1502
488,15:32:00,15:32:00,37000,16,0,0,9.4917
488,15:34:00,15:34:00,37001,17,0,0,10.0589
489,15:16:00,15:16:00,38579,1,0,0,0.0000
489,15:18:00,15:18:00,38578,2,0,0,0.5945
489,15:20:00,15:20:00,9878,3,0,0,1.2928
489,15:23:00,15:23:00,17699,4,0,0,2.4532
489,15:26:00,15:26:00,38442,5,0,0,3.7354
489,15:27:00,15:27:00,38441,6,0,0,4.2866
489,15:33:00,15:33:00,37378,7,0,0,5.7271
489,15:35:00,15:35:00,37377,8,0,0,6.0201
489,15:37:00,15:37:00,37376,9,0,0,6.3670
489,15:39:00,15:39:00,36994,10,0,0,6.6161
489,15:41:00,15:41:00,36995,11,0,0,6.9106
489,15:43:00,15:43:00,36996,12,0,0,7.3184
489,15:44:00,15:44:00,36997,13,0,0,7.5958
489,15:47:00,15:47:00,36998,14,0,0,8.2771
489,15:50:00,15:50:00,36999,15,0,0,9.1502
489,15:52:00,15:52:00,37000,16,0,0,9.4917
489,15:54:00,15:54:00,37001,17,0,0,10.0589
490,15:36:00,15:36:00,38579,1,0,0,0.0000
490,15:38:00,15:38:00,38578,2,0,0,0.5945
490,15:40:00,15:40:00,9878,3,0,0,1.2928
490,15:43:00,15:43:00,17699,4,0,0,2.4532
490,15:46:00,15:46:00,38442,5,0,0,3.7354
490,15:47:00,15:47:00,38441,6,0,0,4.2866
490,15:53:00,15:53:00,37378,7,0,0,5.7271
490,15:55:00,15:55:00,37377,8,0,0,6.0201
490,15:57:00,15:57:00,37376,9,0,0,6.3670
490,15:59:00,15:59:00,36994,10,0,0,6.6161
490,16:01:00,16:01:00,36995,11,0,0,6.9106
490,16:03:00,16:03:00,36996,12,0,0,7.3184
490,16:04:00,16:04:00,36997,13,0,0,7.5958
490,16:07:00,16:07:00,36998,14,0,0,8.2771
490,16:10:00,16:10:00,36999,15,0,0,9.1502
490,16:12:00,16:12:00,37000,16,0,0,9.4917
490,16:14:00,16:14:00,37001,17,0,0,10.0589
491,15:56:00,15:56:00,38579,1,0,0,0.0000
491,15:58:00,15:58:00,38578,2,0,0,0.5945
491,16:00:00,16:00:00,9878,3,0,0,1.2928
491,16:03:00,16:03:00,17699,4,0,0,2.4532
491,16:06:00,16:06:00,38442,5,0,0,3.7354
491,16:07:00,16:07:00,38441,6,0,0,4.2866
491,16:13:00,16:13:00,37378,7,0,0,5.7271
491,16:15:00,16:15:00,37377,8,0,0,6.0201
491,16:17:00,16:17:00,37376,9,0,0,6.3670
491,16:19:00,16:19:00,36994,10,0,0,6.6161
491,16:21:00,16:21:00,36995,11,0,0,6.9106
491,16:23:00,16:23:00,36996,12,0,0,7.3184
491,16:24:00,16:24:00,36997,13,0,0,7.5958
491,16:27:00,16:27:00,36998,14,0,0,8.2771
491,16:30:00,16:30:00,36999,15,0,0,9.1502
491,16:32:00,16:32:00,37000,16,0,0,9.4917
491,16:34:00,16:34:00,37001,17,0,0,10.0589
492,16:16:00,16:16:00,38579,1,0,0,0.0000
492,16:18:00,16:18:00,38578,2,0,0,0.5945
492,16:20:00,16:20:00,9878,3,0,0,1.2928
492,16:23:00,16:23:00,17699,4,0,0,2.4532
492,16:26:00,16:26:00,38442,5,0,0,3.7354
492,16:27:00,16:27:00,38441,6,0,0,4.2866
492,16:33:00,16:33:00,37378,7,0,0,5.7271
492,16:35:00,16:35:00,37377,8,0,0,6.0201
492,16:37:00,16:37:00,37376,9,0,0,6.3670
492,16:39:00,16:39:00,36994,10,0,0,6.6161
492,16:41:00,16:41:00,36995,11,0,0,6.9106
492,16:43:00,16:43:00,36996,12,0,0,7.3184
492,16:44:00,16:44:00,36997,13,0,0,7.5958
492,16:47:00,16:47:00,36998,14,0,0,8.2771
492,16:50:00,16:50:00,36999,15,0,0,9.1502
492,16:52:00,16:52:00,37000,16,0,0,9.4917
492,16:54:00,16:54:00,37001,17,0,0,10.0589
493,16:36:00,16:36:00,38579,1,0,0,0.0000
493,16:38:00,16:38:00,38578,2,0,0,0.5945
493,16:40:00,16:40:00,9878,3,0,0,1.2928
493,16:43:00,16:43:00,17699,4,0,0,2.4532
493,16:46:00,16:46:00,38442,5,0,0,3.7354
493,16:47:00,16:47:00,38441,6,0,0,4.2866
493,16:53:00,16:53:00,37378,7,0,0,5.7271
493,16:55:00,16:55:00,37377,8,0,0,6.0201
493,16:57:00,16:57:00,37376,9,0,0,6.3670
493,16:59:00,16:59:00,36994,10,0,0,6.6161
493,17:01:00,17:01:00,36995,11,0,0,6.9106
493,17:03:00,17:03:00,36996,12,0,0,7.3184
493,17:04:00,17:04:00,36997,13,0,0,7.5958
493,17:07:00,17:07:00,36998,14,0,0,8.2771
493,17:10:00,17:10:00,36999,15,0,0,9.1502
493,17:12:00,17:12:00,37000,16,0,0,9.4917
493,17:14:00,17:14:00,37001,17,0,0,10.0589
494,16:56:00,16:56:00,38579,1,0,0,0.0000
494,16:58:00,16:58:00,38578,2,0,0,0.5945
494,17:00:00,17:00:00,9878,3,0,0,1.2928
494,17:03:00,17:03:00,17699,4,0,0,2.4532
494,17:06:00,17:06:00,38442,5,0,0,3.7354
494,17:07:00,17:07:00,38441,6,0,0,4.2866
494,17:13:00,17:13:00,37378,7,0,0,5.7271
494,17:15:00,17:15:00,37377,8,0,0,6.0201
494,17:17:00,17:17:00,37376,9,0,0,6.3670
494,17:19:00,17:19:00,36994,10,0,0,6.6161
494,17:21:00,17:21:00,36995,11,0,0,6.9106
494,17:23:00,17:23:00,36996,12,0,0,7.3184
494,17:24:00,17:24:00,36997,13,0,0,7.5958
494,17:27:00,17:27:00,36998,14,0,0,8.2771
494,17:30:00,17:30:00,36999,15,0,0,9.1502
494,17:32:00,17:32:00,37000,16,0,0,9.4917
494,17:34:00,17:34:00,37001,17,0,0,10.0589
495,17:16:00,17:16:00,38579,1,0,0,0.0000
495,17:18:00,17:18:00,38578,2,0,0,0.5945
495,17:20:00,17:20:00,9878,3,0,0,1.2928
495,17:23:00,17:23:00,17699,4,0,0,2.4532
495,17:26:00,17:26:00,38442,5,0,0,3.7354
495,17:27:00,17:27:00,38441,6,0,0,4.2866
495,17:33:00,17:33:00,37378,7,0,0,5.7271
495,17:35:00,17:35:00,37377,8,0,0,6.0201
495,17:37:00,17:37:00,37376,9,0,0,6.3670
495,17:39:00,17:39:00,36994,10,0,0,6.6161
495,17:41:00,17:41:00,36995,11,0,0,6.9106
495,17:43:00,17:43:00,36996,12,0,0,7.3184
495,17:44:00,17:44:00,36997,13,0,0,7.5958
495,17:47:00,17:47:00,36998,14,0,0,8.2771
495,17:50:00,17:50:00,36999,15,0,0,9.1502
495,17:52:00,17:52:00,37000,16,0,0,9.4917
495,17:54:00,17:54:00,37001,17,0,0,10.0589
496,17:36:00,17:36:00,38579,1,0,0,0.0000
496,17:38:00,17:38:00,38578,2,0,0,0.5945
496,17:40:00,17:40:00,9878,3,0,0,1.2928
496,17:43:00,17:43:00,17699,4,0,0,2.4532
496,17:46:00,17:46:00,38442,5,0,0,3.7354
496,17:47:00,17:47:00,38441,6,0,0,4.2866
496,17:53:00,17:53:00,37378,7,0,0,5.7271
496,17:55:00,17:55:00,37377,8,0,0,6.0201
496,17:57:00,17:57:00,37376,9,0,0,6.3670
496,17:59:00,17:59:00,36994,10,0,0,6.6161
496,18:01:00,18:01:00,36995,11,0,0,6.9106
496,18:03:00,18:03:00,36996,12,0,0,7.3184
496,18:04:00,18:04:00,36997,13,0,0,7.5958
496,18:07:00,18:07:00,36998,14,0,0,8.2771
496,18:10:00,18:10:00,36999,15,0,0,9.1502
496,18:12:00,18:12:00,37000,16,0,0,9.4917
496,18:14:00,18:14:00,37001,17,0,0,10.0589
497,17:56:00,17:56:00,38579,1,0,0,0.0000
497,17:58:00,17:58:00,38578,2,0,0,0.5945
497,18:00:00,18:00:00,9878,3,0,0,1.2928
497,18:03:00,18:03:00,17699,4,0,0,2.4532
497,18:06:00,18:06:00,38442,5,0,0,3.7354
497,18:07:00,18:07:00,38441,6,0,0,4.2866
497,18:13:00,18:13:00,37378,7,0,0,5.7271
497,18:15:00,18:15:00,37377,8,0,0,6.0201
497,18:17:00,18:17:00,37376,9,0,0,6.3670
497,18:19:00,18:19:00,36994,10,0,0,6.6161
497,18:21:00,18:21:00,36995,11,0,0,6.9106
497,18:23:00,18:23:00,36996,12,0,0,7.3184
497,18:24:00,18:24:00,36997,13,0,0,7.5958
497,18:27:00,18:27:00,36998,14,0,0,8.2771
497,18:30:00,18:30:00,36999,15,0,0,9.1502
497,18:32:00,18:32:00,37000,16,0,0,9.4917
497,18:34:00,18:34:00,37001,17,0,0,10.0589
498,18:16:00,18:16:00,38579,1,0,0,0.0000
498,18:18:00,18:18:00,38578,2,0,0,0.5945
498,18:20:00,18:20:00,9878,3,0,0,1.2928
498,18:23:00,18:23:00,17699,4,0,0,2.4532
498,18:26:00,18:26:00,38442,5,0,0,3.7354
498,18:27:00,18:27:00,38441,6,0,0,4.2866
498,18:33:00,18:33:00,37378,7,0,0,5.7271
498,18:35:00,18:35:00,37377,8,0,0,6.0201
498,18:37:00,18:37:00,37376,9,0,0,6.3670
498,18:39:00,18:39:00,36994,10,0,0,6.6161
498,18:41:00,18:41:00,36995,11,0,0,6.9106
498,18:43:00,18:43:00,36996,12,0,0,7.3184
498,18:44:00,18:44:00,36997,13,0,0,7.5958
498,18:47:00,18:47:00,36998,14,0,0,8.2771
498,18:50:00,18:50:00,36999,15,0,0,9.1502
498,18:52:00,18:52:00,37000,16,0,0,9.4917
498,18:54:00,18:54:00,37001,17,0,0,10.0589
499,18:36:00,18:36:00,38579,1,0,0,0.0000
499,18:38:00,18:38:00,38578,2,0,0,0.5945
499,18:40:00,18:40:00,9878,3,0,0,1.2928
499,18:43:00,18:43:00,17699,4,0,0,2.4532
499,18:46:00,18:46:00,38442,5,0,0,3.7354
499,18:47:00,18:47:00,38441,6,0,0,4.2866
